ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
465352,Male,1.0,59,1.0,3.0,1.0,0,4.0,Cat_6,B
465354,Male,0.0,19,0.0,1.0,0.0,2,5.0,Cat_2,D
465357,Female,1.0,47,1.0,0.0,0.0,0,3.0,Cat_6,C
465358,Female,1.0,73,1.0,0.0,0.0,1,2.0,Cat_6,C
465359,Female,1.0,42,0.0,0.0,1.0,2,1.0,Cat_6,A
465364,Female,0.0,37,1.0,1.0,7.0,2,5.0,Cat_2,A
465366,Female,0.0,38,1.0,0.0,8.0,2,1.0,Cat_6,A
465371,Female,0.0,41,1.0,0.0,1.0,2,1.0,Cat_6,A
465372,Female,0.0,40,1.0,3.0,0.0,2,1.0,Cat_6,A
465383,Female,1.0,30,1.0,3.0,0.0,2,4.0,Cat_6,D
465384,Male,1.0,56,1.0,0.0,0.0,1,2.0,Cat_6,C
465391,Female,1.0,65,1.0,7.0,1.0,1,2.0,Cat_6,C
465393,Male,1.0,35,1.0,0.0,5.0,0,2.0,Cat_6,C
465395,Female,1.0,37,0.0,2.0,0.0,0,5.0,Cat_4,A
465399,Male,0.0,36,1.0,3.0,0.0,2,1.0,Cat_4,A
465405,Female,,26,1.0,6.0,1.0,1,4.0,Cat_2,D
465408,Male,0.0,25,0.0,4.0,,2,4.0,Cat_6,D
465410,Male,0.0,30,0.0,5.0,0.0,2,4.0,Cat_5,D
465417,Male,1.0,37,1.0,3.0,,0,2.0,Cat_4,B
465419,Male,0.0,30,0.0,0.0,0.0,2,3.0,Cat_6,D
465423,Male,1.0,46,1.0,3.0,1.0,0,4.0,Cat_7,B
465428,Female,0.0,38,1.0,2.0,1.0,2,1.0,Cat_4,A
465433,Female,0.0,40,1.0,0.0,,2,1.0,Cat_2,A
465435,Female,0.0,31,1.0,0.0,5.0,2,1.0,Cat_6,A
465437,Male,1.0,45,1.0,4.0,4.0,1,5.0,Cat_6,B
465440,Male,1.0,55,0.0,2.0,1.0,2,5.0,Cat_6,A
465441,Female,1.0,51,1.0,2.0,2.0,2,1.0,Cat_4,A
465445,Female,0.0,29,1.0,6.0,5.0,2,7.0,Cat_6,D
465458,Female,1.0,74,1.0,0.0,1.0,1,2.0,Cat_6,C
465461,Male,1.0,69,0.0,3.0,1.0,0,3.0,Cat_6,B
465463,Female,0.0,28,0.0,1.0,,2,5.0,Cat_2,D
465464,Male,1.0,41,1.0,4.0,0.0,0,,Cat_4,B
465467,Male,,29,0.0,5.0,1.0,2,3.0,Cat_6,D
465471,Male,1.0,39,1.0,0.0,0.0,2,1.0,Cat_6,B
465472,Female,1.0,74,0.0,3.0,,1,3.0,Cat_6,A
465473,Female,0.0,59,1.0,0.0,4.0,2,1.0,Cat_6,B
465477,Male,0.0,27,0.0,5.0,1.0,2,3.0,Cat_2,D
465479,Male,0.0,33,0.0,0.0,0.0,2,1.0,Cat_4,A
465482,Male,0.0,31,0.0,3.0,9.0,2,2.0,Cat_2,D
465483,Male,1.0,46,0.0,0.0,0.0,0,3.0,Cat_6,C
465484,Female,1.0,63,1.0,0.0,0.0,2,2.0,Cat_6,B
465488,Male,0.0,22,0.0,5.0,1.0,2,4.0,Cat_6,D
465489,Female,0.0,53,1.0,2.0,1.0,2,5.0,Cat_6,A
465492,Male,1.0,59,0.0,3.0,1.0,2,1.0,Cat_2,A
465496,Male,1.0,84,1.0,7.0,,2,2.0,Cat_2,A
465505,Male,1.0,63,1.0,0.0,1.0,0,4.0,Cat_6,C
465507,Male,1.0,35,1.0,0.0,8.0,2,1.0,Cat_6,A
465508,Male,0.0,21,0.0,5.0,1.0,2,4.0,Cat_6,D
465510,Male,1.0,67,0.0,7.0,0.0,1,2.0,Cat_6,A
465518,Female,1.0,41,1.0,0.0,1.0,0,3.0,Cat_4,C
465520,Female,0.0,27,1.0,0.0,0.0,2,8.0,Cat_2,C
465521,Female,1.0,53,1.0,0.0,1.0,0,2.0,Cat_7,C
465522,Female,0.0,33,1.0,5.0,4.0,2,8.0,Cat_5,D
465529,Female,0.0,32,0.0,1.0,0.0,2,4.0,Cat_6,D
465538,Male,1.0,59,0.0,,5.0,1,2.0,Cat_6,A
465539,Female,1.0,50,1.0,0.0,1.0,1,5.0,Cat_6,C
465541,Female,1.0,50,1.0,0.0,1.0,0,4.0,Cat_7,C
465543,Female,1.0,41,1.0,5.0,1.0,0,2.0,Cat_3,B
465547,Female,1.0,71,,7.0,1.0,2,1.0,Cat_6,A
465550,Female,0.0,33,1.0,5.0,1.0,2,6.0,Cat_3,D
465551,Female,1.0,46,1.0,0.0,,0,2.0,Cat_3,C
465554,Female,0.0,78,1.0,7.0,1.0,2,3.0,Cat_6,A
465555,Female,1.0,69,0.0,7.0,,1,2.0,Cat_4,A
465558,Female,0.0,40,1.0,5.0,8.0,2,1.0,Cat_7,D
465568,Male,1.0,43,1.0,4.0,2.0,1,3.0,Cat_6,C
465569,Male,1.0,36,1.0,0.0,0.0,1,3.0,Cat_6,C
465571,Male,1.0,35,1.0,3.0,1.0,0,2.0,Cat_2,B
465577,Male,0.0,30,0.0,5.0,0.0,2,4.0,Cat_3,D
465584,Male,1.0,47,0.0,3.0,3.0,0,2.0,Cat_6,A
465586,Male,1.0,69,0.0,0.0,0.0,2,1.0,Cat_6,A
465587,Male,1.0,41,1.0,3.0,,2,5.0,Cat_3,B
465594,Male,1.0,33,0.0,4.0,4.0,2,6.0,Cat_3,D
465598,Male,0.0,27,1.0,5.0,6.0,2,5.0,Cat_2,D
465600,Male,1.0,38,1.0,2.0,6.0,2,2.0,Cat_3,A
465601,Male,1.0,35,1.0,0.0,,0,4.0,Cat_3,C
465602,Male,1.0,27,1.0,0.0,10.0,2,2.0,Cat_3,A
465603,Female,1.0,51,1.0,6.0,9.0,2,,Cat_3,A
465605,Female,1.0,52,1.0,2.0,4.0,2,1.0,Cat_3,A
465611,Male,0.0,53,1.0,1.0,0.0,2,1.0,Cat_6,A
465612,Male,1.0,43,1.0,0.0,8.0,0,2.0,Cat_6,C
465616,Male,1.0,42,1.0,1.0,8.0,2,2.0,Cat_6,A
465621,Male,0.0,36,1.0,1.0,9.0,2,1.0,Cat_6,A
465625,Male,0.0,36,1.0,0.0,14.0,2,2.0,Cat_6,A
465627,Female,0.0,40,1.0,5.0,1.0,2,1.0,Cat_6,D
465629,Male,1.0,47,1.0,3.0,2.0,0,3.0,Cat_6,B
465635,Male,0.0,30,0.0,1.0,1.0,2,2.0,Cat_4,D
465638,Female,1.0,53,1.0,0.0,,2,,Cat_3,B
465640,Male,1.0,45,1.0,0.0,5.0,0,2.0,Cat_6,C
465644,Male,0.0,33,1.0,5.0,0.0,2,5.0,Cat_6,D
465645,Female,0.0,40,1.0,0.0,8.0,2,2.0,Cat_6,A
465649,Female,1.0,36,1.0,8.0,5.0,2,1.0,Cat_6,D
465651,Male,0.0,32,0.0,2.0,0.0,2,4.0,Cat_6,D
465653,Female,1.0,51,1.0,0.0,0.0,2,2.0,Cat_6,B
465655,Female,0.0,49,1.0,0.0,0.0,2,1.0,Cat_6,A
465656,Male,1.0,81,0.0,7.0,1.0,2,,Cat_6,A
465658,Male,1.0,72,1.0,0.0,1.0,0,4.0,Cat_6,C
465663,Female,0.0,70,1.0,0.0,0.0,2,2.0,Cat_6,B
465667,Male,0.0,21,0.0,5.0,0.0,2,3.0,Cat_2,D
465668,Male,0.0,21,0.0,5.0,1.0,2,5.0,Cat_4,D
465669,Female,1.0,41,0.0,3.0,4.0,0,4.0,Cat_4,A
465670,Female,0.0,49,0.0,2.0,12.0,2,1.0,Cat_4,A
465675,Female,0.0,51,0.0,3.0,0.0,2,1.0,Cat_4,A
465680,Male,1.0,28,0.0,5.0,0.0,0,5.0,Cat_4,D
465685,Male,0.0,37,1.0,5.0,5.0,2,2.0,Cat_3,D
465688,Female,1.0,63,,0.0,1.0,0,3.0,Cat_3,C
465689,Male,0.0,19,0.0,5.0,8.0,2,4.0,Cat_3,D
465695,Female,0.0,32,0.0,5.0,,2,3.0,Cat_4,D
465697,Female,1.0,51,0.0,0.0,6.0,2,1.0,Cat_6,A
465703,Male,1.0,26,0.0,3.0,3.0,2,2.0,Cat_4,D
465704,Male,1.0,61,0.0,0.0,0.0,2,1.0,Cat_6,A
465705,Female,1.0,51,1.0,0.0,0.0,0,4.0,Cat_6,C
465706,Female,1.0,45,1.0,0.0,0.0,0,3.0,Cat_6,C
465721,Male,1.0,29,1.0,3.0,1.0,1,2.0,Cat_3,D
465722,Male,1.0,47,0.0,,0.0,2,5.0,Cat_3,D
465725,Male,0.0,25,1.0,1.0,1.0,2,2.0,Cat_3,A
465727,Male,0.0,40,0.0,8.0,0.0,2,5.0,Cat_4,D
465728,Male,0.0,45,1.0,,1.0,2,1.0,Cat_4,A
465733,Male,1.0,32,1.0,3.0,1.0,0,2.0,Cat_4,B
465734,Male,1.0,38,1.0,0.0,0.0,2,3.0,Cat_1,B
465736,Female,0.0,38,1.0,0.0,8.0,2,2.0,Cat_3,A
465737,Female,1.0,48,1.0,2.0,7.0,2,3.0,Cat_3,A
465740,Female,0.0,71,1.0,1.0,0.0,2,1.0,Cat_6,A
465742,Female,1.0,46,1.0,0.0,3.0,2,3.0,Cat_6,B
465751,Female,1.0,46,1.0,0.0,9.0,2,2.0,Cat_6,B
465753,Female,1.0,49,1.0,0.0,7.0,2,2.0,Cat_6,B
465766,Male,1.0,43,0.0,3.0,0.0,2,3.0,Cat_4,A
465768,Female,0.0,38,1.0,0.0,6.0,2,4.0,Cat_4,A
465769,Male,0.0,25,1.0,5.0,8.0,2,4.0,Cat_6,D
465772,Female,1.0,46,1.0,2.0,0.0,2,4.0,Cat_1,A
465775,Female,0.0,28,1.0,2.0,9.0,2,3.0,Cat_6,D
465776,Female,0.0,41,1.0,3.0,5.0,2,4.0,Cat_6,A
465777,Female,0.0,32,1.0,0.0,9.0,2,5.0,Cat_6,A
465784,Female,0.0,21,0.0,5.0,0.0,2,4.0,Cat_3,D
465788,Male,0.0,22,0.0,5.0,1.0,2,6.0,Cat_4,D
465793,Male,0.0,27,0.0,5.0,0.0,2,5.0,Cat_4,D
465797,Male,1.0,40,1.0,0.0,0.0,0,2.0,Cat_2,C
465804,Female,1.0,68,0.0,2.0,0.0,2,1.0,Cat_4,A
465809,Female,0.0,25,0.0,6.0,1.0,2,7.0,Cat_4,D
465811,Male,0.0,28,0.0,5.0,1.0,2,4.0,Cat_4,D
465813,Male,0.0,28,0.0,8.0,2.0,2,8.0,Cat_4,D
465818,Male,0.0,27,0.0,3.0,1.0,2,3.0,Cat_4,D
465823,Male,1.0,67,0.0,3.0,5.0,0,4.0,Cat_4,B
465826,Male,1.0,46,0.0,4.0,4.0,2,9.0,Cat_4,D
465828,Female,0.0,33,0.0,3.0,8.0,2,4.0,Cat_4,D
465829,Female,1.0,40,1.0,1.0,6.0,0,3.0,Cat_4,C
465830,Female,1.0,48,0.0,,5.0,0,7.0,Cat_4,B
465831,Male,1.0,42,0.0,4.0,0.0,1,5.0,Cat_4,D
465837,Male,0.0,56,1.0,,1.0,2,1.0,Cat_6,A
465841,Female,0.0,51,1.0,2.0,3.0,2,1.0,Cat_6,A
465848,Female,0.0,27,1.0,5.0,0.0,2,1.0,Cat_7,D
465849,Female,0.0,25,1.0,1.0,7.0,2,3.0,Cat_4,D
465851,Female,1.0,51,0.0,0.0,9.0,1,2.0,Cat_4,A
465853,Female,1.0,26,1.0,5.0,,0,2.0,Cat_6,D
465857,Female,0.0,35,1.0,1.0,0.0,2,1.0,Cat_6,A
465860,Female,,25,1.0,1.0,1.0,2,3.0,Cat_6,D
465863,Male,0.0,30,0.0,5.0,6.0,2,3.0,Cat_6,D
465865,Female,0.0,41,1.0,5.0,9.0,2,1.0,Cat_6,D
465866,Male,1.0,42,1.0,0.0,6.0,2,3.0,Cat_6,B
465867,Female,1.0,40,1.0,0.0,8.0,1,5.0,Cat_6,C
465873,Male,0.0,36,1.0,3.0,13.0,2,1.0,Cat_6,A
465875,Female,0.0,39,1.0,0.0,9.0,2,1.0,Cat_6,A
465884,Male,1.0,40,1.0,4.0,7.0,1,3.0,Cat_6,B
465893,Female,1.0,40,1.0,2.0,1.0,0,2.0,Cat_6,B
465894,Male,0.0,28,1.0,0.0,9.0,2,6.0,Cat_6,C
465907,Female,0.0,31,1.0,8.0,8.0,2,,Cat_1,D
465916,Male,0.0,41,1.0,0.0,4.0,2,1.0,Cat_6,A
465923,Female,0.0,28,1.0,2.0,9.0,2,5.0,Cat_6,D
465925,Male,0.0,30,1.0,5.0,1.0,2,1.0,Cat_6,D
465927,Female,0.0,30,1.0,5.0,1.0,2,1.0,Cat_6,D
465930,Female,0.0,38,1.0,0.0,9.0,2,2.0,Cat_6,A
465931,Male,1.0,43,1.0,0.0,7.0,2,1.0,Cat_7,B
465935,Male,0.0,29,1.0,3.0,9.0,2,1.0,Cat_6,D
465937,Female,0.0,30,1.0,5.0,9.0,2,3.0,Cat_6,D
465941,Male,1.0,27,1.0,5.0,0.0,2,2.0,Cat_6,D
465948,Female,1.0,48,1.0,0.0,0.0,0,2.0,Cat_6,C
465953,Female,0.0,51,1.0,0.0,1.0,2,1.0,Cat_6,A
465957,Female,0.0,48,1.0,8.0,0.0,2,1.0,Cat_6,D
465960,Female,0.0,28,1.0,8.0,9.0,2,1.0,Cat_6,D
465961,Female,0.0,40,1.0,0.0,3.0,2,1.0,Cat_6,A
465963,Male,1.0,51,1.0,0.0,1.0,2,2.0,Cat_6,B
465965,Female,1.0,36,0.0,8.0,8.0,2,2.0,Cat_6,D
465972,Female,0.0,51,1.0,8.0,9.0,2,1.0,Cat_6,D
465974,Male,1.0,45,1.0,4.0,5.0,1,4.0,Cat_4,C
465975,Male,0.0,40,1.0,0.0,8.0,2,1.0,Cat_6,A
465976,Male,0.0,40,1.0,0.0,0.0,2,1.0,Cat_7,A
465979,Male,1.0,41,1.0,0.0,2.0,2,2.0,Cat_6,B
465982,Male,1.0,43,1.0,3.0,0.0,0,4.0,Cat_6,B
465983,Male,,21,0.0,5.0,1.0,2,3.0,Cat_6,D
465996,Male,0.0,23,0.0,5.0,1.0,2,4.0,Cat_6,D
465997,Female,0.0,31,0.0,1.0,0.0,2,3.0,Cat_6,D
466001,Female,1.0,42,1.0,3.0,6.0,2,2.0,Cat_6,A
466007,Male,1.0,61,0.0,0.0,0.0,2,1.0,Cat_7,A
466017,Female,1.0,45,1.0,6.0,0.0,2,1.0,Cat_3,D
466019,Female,1.0,63,1.0,0.0,5.0,2,1.0,Cat_3,B
466020,Male,1.0,86,0.0,7.0,0.0,2,1.0,Cat_6,A
466022,Female,1.0,67,0.0,2.0,,1,3.0,Cat_7,A
466023,Male,1.0,71,0.0,4.0,,1,3.0,Cat_7,A
466024,Female,1.0,43,0.0,3.0,14.0,2,2.0,Cat_3,A
466032,Male,,28,0.0,3.0,,2,2.0,Cat_6,D
466042,Male,1.0,47,0.0,3.0,0.0,2,2.0,Cat_6,A
466043,Female,1.0,53,1.0,0.0,0.0,0,4.0,Cat_6,C
466046,Female,1.0,36,0.0,3.0,1.0,0,2.0,Cat_4,A
466058,Male,1.0,35,0.0,3.0,1.0,2,,Cat_4,A
466069,Female,1.0,48,1.0,0.0,1.0,1,4.0,,C
466071,Female,1.0,60,1.0,0.0,3.0,2,3.0,Cat_4,B
466078,Female,1.0,45,0.0,4.0,,2,1.0,Cat_6,A
466079,Female,1.0,42,0.0,2.0,0.0,2,2.0,Cat_6,A
466082,Female,1.0,89,1.0,7.0,1.0,2,1.0,Cat_6,A
466083,Female,0.0,23,0.0,8.0,4.0,2,2.0,Cat_3,D
466084,Male,1.0,46,1.0,6.0,11.0,2,1.0,Cat_3,A
466085,Male,0.0,22,0.0,,8.0,2,4.0,Cat_4,D
466088,Female,0.0,30,0.0,5.0,0.0,2,7.0,Cat_6,D
466090,Male,1.0,58,1.0,3.0,0.0,2,,Cat_6,A
466092,Male,1.0,73,1.0,0.0,0.0,0,4.0,Cat_6,C
466099,Female,1.0,71,1.0,7.0,0.0,2,1.0,Cat_6,A
466103,Female,1.0,35,0.0,2.0,0.0,2,5.0,Cat_6,A
466109,Male,1.0,52,1.0,3.0,1.0,0,4.0,Cat_6,B
466111,Male,1.0,84,1.0,7.0,0.0,2,2.0,Cat_6,A
466114,Male,1.0,47,1.0,3.0,1.0,0,5.0,Cat_6,B
466115,Male,1.0,39,0.0,4.0,0.0,2,2.0,Cat_6,A
466118,Female,1.0,40,0.0,2.0,0.0,2,3.0,Cat_4,A
466124,Female,0.0,46,1.0,0.0,1.0,2,1.0,Cat_6,A
466128,Male,0.0,40,1.0,0.0,3.0,2,2.0,Cat_6,A
466130,Female,0.0,27,0.0,0.0,1.0,2,6.0,Cat_6,D
466132,Female,0.0,23,0.0,5.0,4.0,2,4.0,Cat_7,D
466136,Female,0.0,21,1.0,0.0,1.0,2,2.0,Cat_6,A
466138,Male,1.0,70,0.0,7.0,2.0,1,2.0,Cat_6,A
466140,Male,1.0,28,1.0,3.0,1.0,2,2.0,Cat_6,D
466141,Female,1.0,58,1.0,6.0,1.0,2,4.0,Cat_6,C
466142,Female,1.0,27,1.0,3.0,0.0,0,2.0,Cat_6,B
466143,Female,1.0,49,0.0,2.0,0.0,0,5.0,,B
466146,Female,1.0,37,0.0,2.0,8.0,0,3.0,Cat_6,A
466148,Male,1.0,39,0.0,3.0,1.0,0,4.0,Cat_6,A
466149,Female,0.0,28,0.0,1.0,2.0,2,4.0,Cat_6,D
466153,Male,1.0,73,0.0,3.0,0.0,0,2.0,Cat_6,A
466154,Female,1.0,51,1.0,0.0,1.0,0,5.0,Cat_3,C
466156,Female,1.0,48,1.0,1.0,8.0,0,3.0,Cat_2,C
466157,Male,1.0,72,1.0,6.0,9.0,2,,,A
466161,Male,1.0,47,0.0,0.0,1.0,0,,Cat_6,C
466162,Female,1.0,67,1.0,1.0,0.0,2,1.0,Cat_4,B
466166,Male,1.0,77,1.0,7.0,0.0,1,2.0,Cat_4,C
466172,Male,1.0,46,1.0,0.0,3.0,0,3.0,Cat_6,C
466178,Female,1.0,52,1.0,0.0,1.0,0,4.0,Cat_6,C
466180,Male,1.0,67,0.0,7.0,1.0,2,1.0,Cat_6,D
466185,Male,1.0,62,1.0,1.0,0.0,0,4.0,Cat_6,C
466200,Male,1.0,45,1.0,1.0,8.0,0,3.0,Cat_4,C
466201,Male,1.0,40,1.0,1.0,1.0,0,5.0,Cat_4,B
466206,Female,1.0,60,1.0,0.0,4.0,0,2.0,Cat_3,C
466207,Female,1.0,37,1.0,1.0,8.0,0,4.0,Cat_2,B
466208,Male,1.0,69,0.0,4.0,2.0,1,1.0,Cat_6,A
466210,Female,1.0,58,1.0,0.0,1.0,1,4.0,Cat_6,C
466211,Male,1.0,52,1.0,0.0,1.0,2,,Cat_6,B
466213,Male,0.0,20,0.0,5.0,2.0,2,5.0,Cat_6,D
466218,Female,,23,0.0,5.0,6.0,2,4.0,Cat_2,D
466223,Male,1.0,66,1.0,0.0,0.0,2,1.0,Cat_4,B
466225,Male,0.0,19,0.0,5.0,1.0,2,3.0,Cat_2,D
466226,Female,1.0,53,1.0,0.0,0.0,0,5.0,Cat_6,C
466233,Female,1.0,59,1.0,6.0,6.0,2,1.0,Cat_6,A
466235,Female,1.0,61,1.0,0.0,0.0,0,4.0,Cat_4,C
466236,Female,1.0,68,1.0,2.0,1.0,2,2.0,Cat_4,A
466238,Male,0.0,20,0.0,5.0,1.0,2,3.0,Cat_4,D
466246,Male,0.0,20,0.0,5.0,1.0,2,4.0,Cat_2,D
466247,Female,,49,1.0,0.0,0.0,2,4.0,Cat_2,B
466253,Male,0.0,19,0.0,5.0,1.0,2,3.0,Cat_2,D
466257,Female,0.0,27,0.0,5.0,1.0,2,4.0,Cat_6,D
466264,Male,1.0,32,1.0,,1.0,2,2.0,Cat_3,D
466268,Female,1.0,67,1.0,0.0,0.0,0,3.0,Cat_4,C
466271,Male,0.0,27,0.0,3.0,1.0,2,3.0,Cat_2,D
466274,Male,1.0,72,1.0,4.0,0.0,2,,Cat_6,A
466276,Female,0.0,32,0.0,1.0,1.0,2,5.0,Cat_4,D
466278,Female,0.0,28,0.0,,0.0,2,2.0,Cat_3,D
466282,Male,1.0,29,1.0,5.0,8.0,2,,Cat_6,D
466285,Female,0.0,19,0.0,5.0,1.0,2,5.0,Cat_2,D
466286,Female,1.0,52,1.0,0.0,1.0,0,5.0,Cat_2,C
466287,Female,1.0,47,1.0,1.0,1.0,0,2.0,Cat_2,C
466289,Male,0.0,19,0.0,5.0,3.0,2,5.0,Cat_2,D
466290,Female,0.0,18,0.0,5.0,5.0,2,,Cat_4,D
466292,Female,1.0,79,0.0,7.0,1.0,1,2.0,Cat_6,A
466297,Female,0.0,19,0.0,5.0,1.0,2,4.0,Cat_4,D
466300,Female,1.0,48,1.0,0.0,0.0,2,3.0,Cat_2,B
466301,Male,1.0,52,1.0,0.0,1.0,0,3.0,Cat_2,C
466306,Male,0.0,23,0.0,5.0,1.0,2,4.0,Cat_6,D
466313,Female,1.0,58,1.0,0.0,1.0,2,1.0,Cat_4,B
466315,Female,1.0,69,1.0,2.0,1.0,2,1.0,Cat_6,A
466317,Male,1.0,37,1.0,3.0,4.0,2,1.0,Cat_6,A
466318,Female,0.0,30,0.0,5.0,0.0,2,3.0,Cat_6,D
466319,Female,,25,0.0,5.0,0.0,2,4.0,Cat_6,D
466320,Female,0.0,39,1.0,2.0,8.0,2,2.0,Cat_4,A
466321,Male,1.0,43,1.0,3.0,3.0,2,2.0,Cat_4,A
466324,Female,0.0,32,0.0,2.0,0.0,2,1.0,Cat_4,A
466326,Male,0.0,23,0.0,5.0,0.0,2,5.0,Cat_3,D
466335,Female,0.0,30,0.0,5.0,1.0,2,3.0,Cat_4,D
466337,Female,1.0,41,0.0,2.0,1.0,2,2.0,Cat_4,A
466341,Male,1.0,49,1.0,0.0,1.0,0,2.0,Cat_5,C
466347,Male,1.0,66,0.0,4.0,6.0,2,3.0,Cat_4,A
466352,Female,1.0,67,1.0,1.0,1.0,2,2.0,Cat_6,B
466355,Male,0.0,30,1.0,5.0,0.0,2,2.0,Cat_6,D
466367,Female,0.0,39,1.0,1.0,6.0,2,1.0,Cat_2,A
466370,Female,,52,1.0,0.0,0.0,2,4.0,Cat_2,B
466372,Female,1.0,57,1.0,0.0,0.0,0,5.0,Cat_6,C
466373,Male,1.0,63,1.0,4.0,1.0,1,1.0,Cat_6,C
466376,Female,1.0,52,0.0,6.0,4.0,1,3.0,Cat_6,A
466377,Male,1.0,61,1.0,,8.0,0,2.0,Cat_6,C
466380,Male,1.0,35,1.0,3.0,7.0,2,2.0,Cat_6,A
466381,Male,1.0,52,1.0,0.0,4.0,0,2.0,Cat_6,C
466382,Female,1.0,45,1.0,2.0,2.0,1,2.0,Cat_4,B
466387,Male,1.0,37,1.0,3.0,8.0,0,2.0,Cat_6,B
466389,Female,1.0,45,1.0,2.0,1.0,0,2.0,Cat_6,C
466391,Female,1.0,55,1.0,2.0,0.0,0,,Cat_6,C
466392,Female,1.0,49,1.0,2.0,4.0,0,,Cat_3,C
466393,Female,1.0,42,0.0,3.0,1.0,2,6.0,Cat_3,A
466395,Female,1.0,39,1.0,1.0,3.0,1,2.0,Cat_4,B
466397,Male,0.0,18,0.0,5.0,0.0,2,3.0,Cat_3,D
466400,Male,1.0,43,0.0,0.0,1.0,0,3.0,Cat_3,C
466401,Male,1.0,50,0.0,4.0,1.0,0,4.0,Cat_6,B
466402,Male,1.0,37,1.0,0.0,1.0,0,4.0,Cat_6,C
466404,Female,0.0,37,1.0,2.0,1.0,2,1.0,Cat_6,A
466406,Male,1.0,63,1.0,3.0,0.0,2,3.0,Cat_6,A
466408,Male,1.0,83,1.0,7.0,1.0,2,2.0,Cat_3,A
466411,Male,1.0,55,1.0,0.0,1.0,0,3.0,Cat_3,C
466414,Male,1.0,71,1.0,0.0,1.0,2,3.0,Cat_6,C
466418,Male,1.0,87,0.0,7.0,1.0,2,1.0,Cat_4,A
466419,Female,1.0,49,1.0,3.0,2.0,0,5.0,Cat_3,B
466422,Male,1.0,27,0.0,1.0,0.0,2,4.0,Cat_4,A
466427,Female,1.0,25,0.0,8.0,1.0,2,4.0,Cat_4,D
466429,Male,1.0,42,0.0,5.0,0.0,2,2.0,Cat_3,D
466443,Female,1.0,66,1.0,0.0,4.0,2,2.0,Cat_6,B
466450,Female,0.0,32,1.0,5.0,1.0,2,1.0,Cat_6,D
466455,Female,1.0,32,1.0,1.0,4.0,2,2.0,Cat_6,A
466456,Female,1.0,37,0.0,1.0,8.0,2,1.0,Cat_2,A
466457,Female,1.0,62,,7.0,9.0,2,5.0,Cat_6,C
466463,Female,0.0,33,1.0,5.0,3.0,2,4.0,Cat_4,D
466464,Female,1.0,45,1.0,6.0,2.0,0,2.0,Cat_3,B
466466,Female,,18,0.0,5.0,5.0,2,5.0,Cat_3,D
466467,Female,1.0,37,1.0,0.0,0.0,0,3.0,Cat_3,C
466468,Male,0.0,30,1.0,1.0,4.0,2,4.0,Cat_3,A
466474,Male,0.0,31,1.0,3.0,5.0,2,3.0,Cat_6,D
466478,Female,1.0,48,1.0,0.0,0.0,0,4.0,Cat_3,C
466483,Male,0.0,31,1.0,5.0,,2,1.0,Cat_3,D
466486,Female,1.0,36,1.0,1.0,8.0,2,2.0,Cat_4,A
466488,Male,1.0,61,1.0,3.0,0.0,0,6.0,Cat_6,B
466490,Female,1.0,83,0.0,7.0,0.0,1,2.0,Cat_6,A
466493,Male,1.0,77,0.0,7.0,1.0,1,2.0,Cat_6,A
466500,Female,1.0,46,1.0,0.0,3.0,1,3.0,Cat_4,C
466501,Male,1.0,48,1.0,2.0,0.0,0,3.0,Cat_3,B
466502,Male,0.0,19,0.0,5.0,0.0,2,5.0,Cat_3,D
466516,Male,0.0,21,0.0,5.0,1.0,2,3.0,Cat_6,D
466517,Female,0.0,40,0.0,2.0,,2,1.0,Cat_6,A
466526,Male,0.0,27,0.0,5.0,0.0,2,5.0,Cat_2,D
466527,Female,1.0,49,0.0,8.0,0.0,2,1.0,Cat_5,D
466530,Male,0.0,19,0.0,5.0,1.0,2,4.0,,D
466533,Female,0.0,53,1.0,3.0,1.0,2,1.0,Cat_6,A
466535,Male,0.0,29,1.0,0.0,8.0,2,1.0,Cat_6,A
466536,Male,0.0,23,0.0,5.0,3.0,2,4.0,Cat_4,D
466538,Male,1.0,84,1.0,7.0,1.0,1,2.0,Cat_6,C
466541,Male,0.0,38,1.0,3.0,0.0,2,4.0,Cat_6,D
466543,Male,0.0,26,1.0,1.0,11.0,2,2.0,Cat_7,A
466545,Female,0.0,19,0.0,5.0,1.0,2,4.0,Cat_2,D
466550,Female,,22,0.0,5.0,1.0,2,4.0,Cat_6,D
466552,Male,1.0,20,0.0,3.0,0.0,2,2.0,Cat_6,D
466553,Male,1.0,36,1.0,5.0,0.0,2,3.0,Cat_6,D
466556,Male,0.0,18,0.0,5.0,1.0,2,3.0,Cat_6,D
466562,Female,0.0,20,0.0,5.0,7.0,2,4.0,Cat_6,D
466564,Female,0.0,18,0.0,8.0,1.0,2,4.0,Cat_6,D
466565,Male,1.0,32,0.0,0.0,7.0,0,2.0,Cat_6,A
466576,Female,0.0,18,0.0,5.0,0.0,2,4.0,Cat_6,D
466586,Male,0.0,18,0.0,5.0,0.0,2,2.0,Cat_6,D
466588,Female,0.0,21,0.0,5.0,8.0,2,4.0,Cat_6,D
466596,Female,1.0,75,1.0,0.0,1.0,1,2.0,Cat_6,C
466603,Male,1.0,37,1.0,2.0,0.0,0,2.0,Cat_6,B
466606,Female,1.0,35,1.0,2.0,1.0,2,3.0,Cat_3,A
